96.87347651006712, 54.1267310870894, 74.14104305533816
95.36405031984266, 55.25509464296002, 110.94799011323201
93.87287001390855, 56.407685272577936, 115.85013313072378
92.38622484667958, 57.5661237896832, 110.24950806190091
90.90140198445296, 58.72689457685995, 78.75869400063686
89.41704303122827, 59.88825965657193, 74.01159952129723
87.93203706225525, 61.048796127369044, 68.43367053698097
86.44492061057885, 62.20662739500145, 61.72155251091344
84.95249069487305, 63.357593922939785, 53.26536449981912
83.68059060402685, 64.30410021460615, 53.26536449981912
endData{"unit":"in","pointDensity":1,"minSpeed":40,"maxSpeed":127,"gameBoard":"High Stakes","selectedPathPoint":[0,0],"robotVisualizer":true,"robotSize":{"x":10,"y":10},"pathStore":[{"x":514,"y":457.8095245361328,"controls":[{"x":null,"y":null},{"x":505.6,"y":452.0095245361328}],"commands":[]},{"x":444,"y":403.8095245361328,"controls":[{"x":452.4,"y":409.6095245361328},{"x":null,"y":null}],"commands":[]}],"startPathsAtZero":false}
