94.04642953020135, 103.69428813406924, 72.51901447352085
95.92587801418365, 103.83479490447334, 68.85977089983801
97.80693182336306, 103.95175952229789, 65.31915419859364
99.68950537066482, 104.04062287762062, 61.9388627785006
101.57336427199259, 104.09583040820877, 58.76345444270531
103.45796836729814, 104.11054655182414, 55.84009770702643
105.34229029724227, 104.07628092736687, 53.2179513617688
107.22455074456228, 103.9823941115242, 50.946304466323674
109.1016905262417, 103.81546274082717, 49.069685243376995
110.96856627368032, 103.55851250304707, 47.61801494487487
112.81657786767238, 103.19023676153998, 46.59421411617716
114.63159740410737, 102.68457280190594, 45.97094045544488
116.391135480696, 102.0115746238547, 45.707538389887006
118.06150954966098, 101.14138115514208, 45.77792873362235
119.59812379448783, 100.05296288766453, 46.18720860284966
120.95326091051153, 98.74584230585194, 46.96486772237082
122.09159071421607, 97.24600294448602, 48.13900580737871
123.00292336506871, 95.59794204852955, 49.71114662000607
123.70147291061201, 93.8485920753092, 51.05120283563078
124.2150307135743, 92.03592597922733, 52.26954514209379
124.57434617024222, 90.18625330753052, 53.54725844717299
124.80734369584287, 88.31630751212623, 54.85307296964871
124.93726245822961, 86.4362853822082, 56.16586279527732
124.95547651006711, 85.97812706024375, 56.16586279527732
endData{"unit":"in","pointDensity":1,"minSpeed":40,"maxSpeed":127,"gameBoard":"High Stakes","selectedPathPoint":[1,0],"robotVisualizer":false,"robotSize":{"x":0,"y":0},"pathStore":[{"x":499,"y":194.8095245361328,"controls":[{"x":null,"y":null},{"x":611,"y":185.8095245361328}],"commands":[]},{"x":663,"y":288.8095245361328,"controls":[{"x":660,"y":201.8095245361328},{"x":null,"y":null}],"commands":[]}],"startPathsAtZero":false}
